randTEC,randTS,Tempo Entre Chegadas,Tempo de Serviço,Chegada,Começo do Serviço,Fim do Serviço,Tempo de Fila,Tempo no Sistema,Tempo Inativo do Servidor
0.289713,0.211785,2.477729002412093,12.41746935882031,2.477729002412093,2.477729002412093,14.895198361232403,0.0,12.417469358820309,2.477729002412093
0.466314,0.344623,1.5257921040571945,8.522433704516153,4.003521106469288,14.895198361232403,23.417632065748556,10.891677254763115,19.41411095927927,0.0
0.081133,0.607851,5.023330991137389,3.982603942711769,9.026852097606676,23.417632065748556,27.400236008460325,14.39077996814188,18.373383910853647,0.0
0.146503,0.276925,3.841418745837966,10.272068540633125,12.868270843444643,27.400236008460325,37.672304549093454,14.531965165015682,24.804033705648813,0.0
0.275752,0.561347,2.5765067358566363,4.619328210808031,15.44477757930128,37.672304549093454,42.29163275990148,22.227526969792173,26.8468551806002,0.0
0.556072,0.906412,1.1737149934252247,0.7860906413438504,16.618492572726502,42.29163275990148,43.07772340124533,25.67314018717498,26.459230828518827,0.0
0.066301,0.312742,5.427100597895615,9.299013675989194,22.04559317062212,43.07772340124533,52.37673707723452,21.03213023062321,30.331143906612404,0.0
0.253239,0.182244,2.7468431442745174,13.619270643568031,24.792436314896637,52.37673707723452,65.99600772080255,27.584300762337886,41.20357140590592,0.0
0.968664,0.342661,0.06367495289758132,8.568109269894832,24.85611126779422,65.99600772080255,74.56411699069739,41.13989645300833,49.70800572290317,0.0
0.109187,0.114049,4.42938654075422,17.369016786994827,29.28549780854844,74.56411699069739,91.9331337776922,45.278619182148944,62.647635969143764,0.0
0.816468,0.376641,0.40553511802280134,7.8117023988681975,29.69103292657124,91.9331337776922,99.7448361765604,62.242100851120966,70.05380324998916,0.0
0.198241,0.83649,3.23654363344678,1.4283257055947116,32.92757656001802,99.7448361765604,101.17316188215511,66.81725961654237,68.24558532213709,0.0
0.881084,0.374776,0.25320462278722905,7.85141411855753,33.18078118280525,101.17316188215511,109.02457600071264,67.99238069934987,75.8437948179074,0.0
0.859259,0.570646,0.3033697781124965,4.487889812460861,33.484150960917745,109.02457600071264,113.5124658131735,75.5404250397949,80.02831485225576,0.0
0.845919,0.365867,0.3346633372811588,8.043883196802591,33.8188142981989,113.5124658131735,121.5563490099761,79.6936515149746,87.7375347117772,0.0
0.133067,0.461057,4.033805036412111,6.1938687950174565,37.85261933461101,121.55634900997609,127.75021780499354,83.70372967536508,89.89759847038252,0.0
0.983059,0.278541,0.03417228058047883,10.22552010572003,37.88679161519149,127.75021780499355,137.97573791071358,89.86342618980206,100.08894629552208,1.4210854715202004E-14
0.441807,0.457006,1.6337642876964251,6.264470072570188,39.520555902887914,137.97573791071358,144.24020798328377,98.45518200782567,104.71965208039586,0.0
0.900706,0.168781,0.20915275745823245,14.233226099178028,39.72970866034615,144.24020798328377,158.4734340824618,104.51049932293762,118.74372542211566,0.0
0.694711,0.011691,0.7285186944712735,35.59148771165964,40.458227354817424,158.4734340824618,194.06492179412146,118.01520672764438,153.60669443930402,0.0
0.491268,0.748912,1.4215309504971305,2.3130703388324445,41.87975830531455,194.06492179412146,196.3779921329539,152.1851634888069,154.49823382763935,0.0
0.967889,0.310911,0.06527573540417679,9.345988651134652,41.94503404071873,196.3779921329539,205.72398078408855,154.43295809223517,163.77894674336983,0.0
0.485848,0.647219,1.443718922404046,3.4805644515009653,43.388752963122776,205.72398078408855,209.2045452355895,162.33522782096577,165.81579227246672,0.0
0.812601,0.387488,0.4150301296229955,7.58456318728145,43.803783092745775,209.20454523558953,216.78910842287098,165.40076214284375,172.9853253301252,2.842170943040401E-14
0.505413,0.469674,1.3647587243172317,6.0457315357031005,45.16854181706301,216.78910842287098,222.8348399585741,171.62056660580797,177.66629814151108,0.0
0.810109,0.495046,0.4211729449357318,5.624836731505414,45.58971476199874,222.8348399585741,228.4596766900795,177.24512519657534,182.86996192808076,0.0
0.240685,0.193401,2.848532508746888,13.14391620276395,48.43824727074563,228.4596766900795,241.60359289284347,180.02142941933388,193.16534562209785,0.0
0.489458,0.320333,1.4289132450627422,9.107153594105776,49.86716051580837,241.60359289284347,250.71074648694923,191.7364323770351,200.84358597114087,0.0
0.835251,0.064851,0.3600460009993089,21.885303585104893,50.227206516807684,250.71074648694923,272.59605007205414,200.48353997014155,222.36884355524646,0.0
0.953535,0.069919,0.095158295491831,21.283342798373035,50.32236481229951,272.59605007205414,293.8793928704272,222.27368525975464,243.55702805812768,0.0
0.130362,0.989609,4.074880166001956,0.08356290689235403,54.397244978301465,293.8793928704272,293.96295577731956,239.4821478921257,239.5657107990181,0.0
0.356276,0.932823,2.064099135212453,0.5563184539444794,56.46134411351392,293.96295577731956,294.51927423126403,237.50161166380565,238.05793011775012,0.0
0.957178,0.291857,0.08753181382902736,9.851930581569668,56.54887592734294,294.51927423126403,304.3712048128337,237.9703983039211,247.82232888549075,0.0
0.240405,0.490191,2.8508605557369773,5.703681343278322,59.39973648307992,304.3712048128337,310.07488615611203,244.97146832975378,250.6751496730321,0.0
0.6449,0.835592,0.8773200259316106,1.4369185864351115,60.27705650901153,310.07488615611203,311.51180474254716,249.7978296471005,251.23474823353564,0.0
0.790372,0.790132,0.4705031165543547,1.8844420709697731,60.747559625565884,311.51180474254716,313.39624681351694,250.76424511698127,252.64868718795105,0.0
0.744267,0.890073,0.590710875120174,0.9316143771816034,61.33827050068606,313.39624681351694,314.32786119069857,252.05797631283087,252.9895906900125,0.0
0.451948,0.8903,1.588376300031581,0.9295743552200926,62.92664680071764,314.32786119069857,315.25743554591867,251.40121438998094,252.33078874520103,0.0
0.268618,0.660368,2.6289299659818326,3.3196641887335625,65.55557676669947,315.25743554591867,318.5770997346522,249.7018587792192,253.02152296795276,0.0
0.804882,0.652903,0.4341191923179361,3.410613647325949,65.98969595901741,318.5770997346522,321.98771338197815,252.5874037756348,255.99801742296074,0.0
0.338016,0.041381,2.169324094682771,25.479467525542752,68.15902005370017,321.98771338197815,347.4671809075209,253.82869332827798,279.3081608538207,0.0
0.491916,0.640127,1.4188946175469261,3.5687094785162876,69.5779146712471,347.46718090752086,351.0358903860371,277.8892662362738,281.45797571479,0.0
0.611558,0.455304,0.9834909592402837,6.294319610110265,70.56140563048739,351.0358903860371,357.3302099961474,280.4744847555497,286.76880436566,0.0
0.302683,0.198638,2.390138451494579,12.930169650387832,72.95154408198196,357.3302099961474,370.2603796465352,284.3786659141654,297.30883556455325,0.0
0.511091,0.910635,1.3424152448828062,0.748904964993538,74.29395932686477,370.2603796465352,371.00928461152876,295.9664203196705,296.715325284664,0.0
0.03973,0.744518,6.451297418311259,2.3601459988011046,80.74525674517602,371.00928461152876,373.36943061032986,290.26402786635276,292.6241738651538,0.0
0.117564,0.903591,4.281544825663263,0.8110276367780326,85.02680157083928,373.36943061032986,374.1804582471079,288.3426290394906,289.1536566762686,0.0
0.661137,0.723878,0.8275883977630702,2.5850592726626402,85.85438996860235,374.1804582471079,376.7655175197705,288.32606827850555,290.9111275511682,0.0
0.211329,0.798969,3.108678236310214,1.7954650597333295,88.96306820491256,376.7655175197706,378.5609825795039,287.802449314858,289.59791437459137,5.684341886080802E-14
0.272797,0.90348,2.5980547002814935,0.812010442656847,91.56112290519405,378.5609825795039,379.37299302216076,286.99985967430985,287.8118701169667,0.0
0.787958,0.206588,0.47662098007422415,12.616230457889268,92.03774388526828,379.37299302216076,391.98922348005004,287.33524913689246,299.95147959478174,0.0
0.122304,0.559094,4.202491060728659,4.651501300319531,96.24023494599695,391.98922348005,396.6407247803695,295.74898853405307,300.4004898343726,0.0
0.696661,0.773906,0.7229127133915257,2.0504388783689698,96.96314765938847,396.6407247803695,398.6911636587385,299.677577120981,301.72801599935,0.0
0.035424,0.367523,6.680731444911822,8.00775501802875,103.6438791043003,398.6911636587385,406.6989186767673,295.0472845544382,303.05503957246697,0.0
0.961938,0.291994,0.07761055891561972,9.848176198961383,103.72148966321592,406.69891867676733,416.5470948757287,302.9774290135514,312.82560521251276,5.684341886080802E-14
0.54243,0.620582,1.22339246830193,3.8167802526238477,104.94488213151784,416.5470948757287,420.36387512835256,311.6022127442109,315.41899299683473,0.0
0.127555,0.809445,4.118415269698053,1.6912516107799087,109.06329740121589,420.36387512835256,422.05512673913245,311.30057772713667,312.99182933791656,0.0
0.347283,0.788321,2.1152305389311357,1.9027992933351263,111.17852794014702,422.05512673913245,423.9579260324676,310.8765987989854,312.77939809232055,0.0
0.306546,0.121298,2.364774906601828,16.87603960971383,113.54330284674884,423.9579260324675,440.83396564218134,310.4146231857187,327.29066279543247,0.0
0.658872,0.654633,0.8344519940656812,3.389444045760757,114.37775484081453,440.83396564218134,444.2234096879421,326.4562108013668,329.84565484712755,0.0
0.419184,0.233799,1.7388906292853006,11.626348056906254,116.11664547009983,444.2234096879421,455.8497577448483,328.1067642178423,339.73311227474846,0.0
0.458892,0.589777,1.5578807814504856,4.22408623705006,117.6745262515503,455.8497577448484,460.07384398189845,338.17523149329804,342.3993177303481,5.684341886080802E-14
0.382963,0.467148,1.9196338004245037,6.0888732402595185,119.59416005197481,460.07384398189845,466.162717222158,340.4796839299236,346.56855717018317,0.0
0.358301,0.961524,2.0527637274356505,0.3138860261310655,121.64692377941046,466.162717222158,466.47660324828905,344.5157934427475,344.82967946887857,0.0
0.340824,0.230521,2.152778127942631,11.7393065152375,123.79970190735308,466.47660324828905,478.21590976352655,342.67690134093596,354.41620785617346,0.0
0.374752,0.463934,1.9629816102448208,6.144103826019652,125.7626835175979,478.21590976352655,484.3600135895462,352.45322624592865,358.5973300719483,0.0
0.333891,0.709885,2.1938813731473923,2.741218351172924,127.9565648907453,484.3600135895462,487.1012319407191,356.4034486988009,359.1446670499738,0.0
0.030404,0.994371,6.986362200556686,0.04515922020363969,134.94292709130198,487.1012319407191,487.14639116092275,352.15830484941716,352.20346406962074,0.0
0.394637,0.665405,1.8595778479010787,3.258875209190929,136.80250493920306,487.14639116092275,490.4052663701137,350.3438862217197,353.6027614309106,0.0
0.463963,0.821756,1.53590094262941,1.5704941197899436,138.33840588183247,490.40526637011374,491.9757604899037,352.06686048828124,353.6373546080712,5.684341886080802E-14
0.249446,0.443768,2.7770256401625355,6.499627005079212,141.11543152199502,491.9757604899037,498.4753874949829,350.8603289679087,357.3599559729879,0.0
0.408995,0.973148,1.7881046959058715,0.2177528118183326,142.9035362179009,498.4753874949829,498.69314030680124,355.57185127708203,355.7896040889003,0.0
0.705244,0.037159,0.6984228735152646,26.34039420844174,143.60195909141615,498.6931403068012,525.0335345152429,355.09118121538506,381.43157542382676,0.0
0.532746,0.870201,1.2594210324874084,1.1122484762808418,144.86138012390356,525.0335345152429,526.1457829915237,380.1721543913393,381.2844028676201,0.0
