randTEC,randTS,Tempo Entre Chegadas,Tempo de Serviço,Chegada,Começo do Serviço,Fim do Serviço,Tempo de Fila,Tempo no Sistema,Tempo Inativo do Servidor
0.581041,0.555995,1.0858679132675968,4.695967820621965,1.0858679132675968,1.0858679132675968,5.781835733889562,0.0,4.695967820621965,1.0858679132675968
0.610412,0.197811,0.9872422799305749,12.963545996886248,2.073110193198172,5.781835733889562,18.74538173077581,3.7087255406913897,16.67227153757764,0.0
0.605018,0.543293,1.004994138655528,4.880852077869505,3.0781043318537,18.74538173077581,23.626233808645317,15.667277398922112,20.548129476791615,0.0
0.124332,0.641164,4.169599743849044,3.5557600364123787,7.247704075702744,23.626233808645317,27.181993845057697,16.378529732942575,19.934289769354955,0.0
0.036484,0.185262,6.62176294132845,13.487873916607729,13.869467017031194,27.181993845057697,40.66986776166543,13.312526828026503,26.800400744634235,0.0
0.705021,0.281058,0.6990553787589133,10.153553802025325,14.568522395790108,40.66986776166543,50.82342156369076,26.10134536587532,36.254899167900646,0.0
0.733621,0.963525,0.6195254649907966,0.2972547551708323,15.188047860780905,50.82342156369076,51.12067631886159,35.63537370290985,35.932628458080686,0.0
0.960965,0.947013,0.07963458214100949,0.43553966663650284,15.267682442921915,51.12067631886159,51.55621598549809,35.852993875939674,36.288533542576175,0.0
0.448782,0.685444,1.6024360650596547,3.0215078040978782,16.87011850798157,51.5562159854981,54.57772378959598,34.686097477516526,37.707605281614406,7.105427357601002E-15
0.259539,0.072472,2.6976965973022313,20.996439988921203,19.5678151052838,54.57772378959598,75.57416377851717,35.00990868431218,56.006348673233376,0.0
0.034596,0.459588,6.728034421075743,6.219398744071792,26.295849526359543,75.57416377851717,81.79356252258897,49.27831425215763,55.497712996229424,0.0
0.288603,0.542529,2.4854064753719984,4.892109910200457,28.781256001731542,81.79356252258897,86.68567243278943,53.01230652085743,57.90441643105789,0.0
0.280344,0.740899,2.543475716921265,2.399127722161993,31.324731718652806,86.68567243278943,89.08480015495142,55.360940714136625,57.76006843629862,0.0
0.296939,0.656711,2.42845709695933,3.36408988405389,33.753188815612134,89.08480015495142,92.44889003900532,55.33161133933929,58.695701223393186,0.0
0.33466,0.638068,2.189280375831419,3.594483345958552,35.94246919144355,92.44889003900532,96.04337338496387,56.50642084756177,60.10090419352032,0.0
0.014193,0.535972,8.510012787330032,4.989386864654393,44.452481978773584,96.04337338496387,101.03276024961826,51.59089140619029,56.58027827084468,0.0
0.081308,0.545705,5.019021732570843,4.845413938307236,49.471503711344425,101.03276024961826,105.8781741879255,51.56125653827384,56.40667047658107,0.0
0.669878,0.647165,0.8013193454593589,3.481231950481562,50.27282305680379,105.8781741879255,109.35940613840705,55.60535113112171,59.086583081603266,0.0
0.903623,0.194159,0.20268608194327334,13.112622943747873,50.47550913874706,109.35940613840705,122.47202908215493,58.883896999659996,71.99651994340788,0.0
0.236477,0.467402,2.8838086547300303,6.084524623171008,53.35931779347709,122.47202908215493,128.55655370532594,69.11271128867784,75.19723591184885,0.0
0.624854,0.918268,0.9404745130689307,0.6821279357577799,54.29979230654602,128.55655370532594,129.23868164108373,74.25676139877993,74.93888933453772,0.0
0.337824,0.80859,2.170460458349705,1.6997063112488549,56.47025276489572,129.23868164108373,130.9383879523326,72.76842887618801,74.46813518743687,0.0
