randTEC,randTS,Tempo Entre Chegadas,Tempo de Serviço,Chegada,Começo do Serviço,Fim do Serviço,Tempo de Fila,Tempo no Sistema,Tempo Inativo do Servidor
0.127003,0.533977,4.127089141510596,5.01922009688464,4.127089141510596,4.127089141510596,9.146309238395236,0.0,5.0192200968846405,4.127089141510596
0.548439,0.607089,1.2013584356977138,3.992639007487522,5.32844757720831,9.146309238395236,13.138948245882759,3.8178616611869263,7.8105006686744485,0.0
0.350796,0.833276,2.09510084211534,1.4591228732862653,7.42354841932365,13.138948245882759,14.598071119169024,5.715399826559109,7.174522699845374,0.0
0.86544,0.445459,0.2890344617180405,6.469200541854314,7.7125828810416905,14.598071119169024,21.067271661023337,6.8854882381273335,13.354688779981647,0.0
0.8268,0.022643,0.38038490234904776,30.30323620473402,8.092967783390739,21.067271661023337,51.37050786575736,12.974303877632599,43.27754008236662,0.0
0.56511,0.801627,1.1414697530397993,1.768894932672427,9.234437536430537,51.37050786575736,53.139402798429785,42.13607032932683,43.90496526199925,0.0
0.953109,0.901411,0.09605201242501572,0.8303517244851419,9.330489548855553,53.139402798429785,53.969754522914926,43.80891324957423,44.63926497405937,0.0
0.014077,0.583982,8.526426038272618,4.303080948373786,17.85691558712817,53.969754522914926,58.272835471288715,36.112838935786755,40.415919884160544,0.0
0.978492,0.511086,0.04348533591736385,5.369739243863136,17.900400923045535,58.272835471288715,63.64257471515185,40.37243454824318,45.742173792106314,0.0
0.823175,0.104948,0.3891729284280537,18.03432231672592,18.289573851473587,63.64257471515185,81.67689703187777,45.35300086367826,63.38732318040418,0.0
0.855043,0.70234,0.3132070378246725,2.82670129377718,18.60278088929826,81.67689703187777,84.50359832565495,63.07411614257951,65.90081743635669,0.0
0.229713,0.792229,2.9418491506582547,1.8632383003751407,21.544630039956512,84.50359832565495,86.36683662603009,62.95896828569843,64.82220658607358,0.0
2.91E-4,0.898118,16.284374581585563,0.8596305295562471,37.829004621542076,86.36683662603009,87.22646715558633,48.53783200448802,49.39746253404426,0.0
0.661634,0.079685,0.8260854920495724,20.23739133336432,38.65509011359165,87.22646715558633,107.46385848895065,48.57137704199469,68.808768375359,0.0
0.267764,0.31,2.635298566879055,9.36946385202356,41.290388680470706,107.46385848895065,116.8333223409742,66.17346980847995,75.54293366050351,0.0
0.168845,0.778969,3.5575482893414723,1.9982722280935008,44.84793696981218,116.8333223409742,118.8315945690677,71.98538537116202,73.98365759925552,0.0
0.125323,0.297,4.153721748935576,9.7121851214355,49.001658718747755,118.8315945690677,128.54377969050321,69.82993585031994,79.54212097175545,0.0
0.679539,0.008193,0.772681303788978,38.435801182579674,49.774340022536734,128.54377969050321,166.97958087308288,78.76943966796648,117.20524085054615,0.0
0.697626,0.999934,0.7201442728793971,5.280174247667779E-4,50.49448429541613,166.97958087308288,166.98010889050764,116.48509657766675,116.48562459509151,0.0
0.886229,0.857369,0.24155979352419202,1.231095050334547,50.73604408894032,166.98010889050764,168.21120394084218,116.24406480156732,117.47515985190186,0.0
0.806598,0.499726,0.4298597521794145,5.5495626461345875,51.165903841119736,168.21120394084218,173.76076658697676,117.04530009972245,122.59486274585703,0.0
0.894444,0.918194,0.2231059656005615,0.6827726536994748,51.389009806720296,173.76076658697676,174.44353924067624,122.37175678025646,123.05452943395595,0.0
0.080667,0.762142,5.034851418541386,2.172979111606211,56.42386122526168,174.44353924067624,176.61651835228247,118.01967801541457,120.1926571270208,0.0
0.328485,0.853979,2.2265282084009477,1.2627894052787567,58.65038943366263,176.61651835228247,177.87930775756124,117.96612891861983,119.2289183238986,0.0
0.819352,0.856091,0.3984829900671723,1.2430288006361492,59.048872423729804,177.87930775756124,179.1223365581974,118.83043533383143,120.07346413446759,0.0
0.321595,0.042951,2.2689245781237344,25.181562783486694,61.31779700185354,179.1223365581974,204.3038993416841,117.80453955634385,142.98610233983055,0.0
0.874717,0.365486,0.2677097470205038,8.052218433755836,61.585506748874046,204.3038993416841,212.3561177754399,142.71839259281003,150.77061102656586,0.0
0.731152,0.47112,0.626267813022362,6.021139522766574,62.211774561896405,212.35611777543988,218.37725729820644,150.1443432135435,156.16548273631003,0.0
0.118741,0.681179,4.2616212568264755,3.0714412689557613,66.47339581872288,218.37725729820644,221.4486985671622,151.90386147948357,154.97530274843933,0.0
0.570975,0.375304,1.1208197062435021,7.840151318062439,67.59421552496639,221.4486985671622,229.28884988522464,153.85448304219582,161.69463436025825,0.0
0.733955,0.582435,0.61861512029787,4.324301502012129,68.21283064526426,229.28884988522464,233.61315138723677,161.07601923996037,165.4003207419725,0.0
0.989812,0.765662,0.020480505752993206,2.1361156790889777,68.23331115101726,233.61315138723677,235.74926706632576,165.3798402362195,167.5159559153085,0.0
0.476396,0.792475,1.4830116756837335,1.8607545557568288,69.71632282670099,235.74926706632579,237.61002162208263,166.03294423962478,167.89369879538162,2.842170943040401E-14
0.131527,0.566505,4.057086250492647,4.54615497942156,73.77340907719363,237.61002162208263,242.1561766015042,163.836612544889,168.38276752431057,0.0
0.242613,0.596972,2.832575395515665,4.12708054289567,76.6059844727093,242.15617660150417,246.28325714439984,165.5501921287949,169.67727267169056,0.0
0.314472,0.325054,2.3137204740234867,8.990111652866137,78.91970494673278,246.28325714439984,255.273368797266,167.36355219766705,176.35366385053322,0.0
0.187005,0.987279,3.353239849034178,0.1024208377728392,82.27294479576696,255.273368797266,255.3757896350388,173.00042400149903,173.10284483927185,0.0
0.205404,0.223744,3.165553014961219,11.97802190263341,85.43849781072818,255.3757896350388,267.35381153767224,169.93729182431065,181.91531372694408,0.0
0.469665,0.653769,1.5114712087478053,3.400009607422509,86.94996901947599,267.35381153767224,270.7538211450948,180.40384251819626,183.8038521256188,0.0
0.89619,0.268769,0.2192056698319172,10.51122403491847,87.16917468930791,270.7538211450948,281.26504518001326,183.58464645578687,194.09587049070535,0.0
0.198366,0.931123,3.2352829395695775,0.5709111554185935,90.40445762887748,281.26504518001326,281.83595633543183,190.86058755113578,191.43149870655435,0.0
0.391627,0.071998,1.8748908455931055,21.048935505037353,92.27934847447058,281.83595633543183,302.8848918404692,189.55660786096126,210.60554336599864,0.0
0.063267,0.328532,5.5207828255688,8.904968266566282,97.80013130003938,302.8848918404692,311.7898601070355,205.08476054042984,213.98972880699614,0.0
0.64463,0.292862,0.878157540387096,9.824430165413428,98.67828884042648,311.7898601070355,321.61429027244895,213.11157126660902,222.93600143202246,0.0
0.12816,0.992522,4.108951591324176,0.060048803356862336,102.78724043175065,321.61429027244895,321.6743390758058,218.8270498406983,218.88709864405513,0.0
0.320343,0.007556,2.2767259644724085,39.08330663474299,105.06396639622305,321.6743390758058,360.7576457105488,216.61037267958272,255.69367931432572,0.0
7.95E-4,0.360309,14.274336886619885,8.166346258848407,119.33830328284293,360.7576457105488,368.9239919693972,241.41934242770586,249.58568868655428,0.0
0.711224,0.533861,0.6815356991400822,5.020958188249903,120.01983898198301,368.9239919693972,373.9449501576471,248.9041529874142,253.92511117566409,0.0
0.595055,0.090547,1.0382028814675026,19.215089808547827,121.05804186345051,373.9449501576471,393.1600399661949,252.8869082941966,272.1019981027444,0.0
0.81843,0.346849,0.40073481625014434,8.470926017965247,121.45877667970066,393.160039966195,401.63096598416024,271.7012632864943,280.1721893044596,5.684341886080802E-14
0.490654,0.422143,1.42403216782407,6.8992892783026685,122.88280884752473,401.6309659841603,408.53025526246296,278.74815713663554,285.64744641493826,5.684341886080802E-14
0.961039,0.17796,0.0794805762179488,13.809571784354368,122.96228942374267,408.53025526246296,422.33982704681733,285.5679658387203,299.37753762307466,0.0
0.975177,0.80173,0.05027257199772792,1.7678670892150634,123.0125619957404,422.33982704681733,424.1076941360324,299.32726505107695,301.09513214029204,0.0
0.669588,0.769107,0.8021853622288212,2.100201419306278,123.81474735796922,424.1076941360324,426.2078955553387,300.2929467780632,302.3931481973695,0.0
0.37334,0.730915,1.9705314927553725,2.5076648405044892,125.7852788507246,426.2078955553387,428.7155603958432,300.42261670461414,302.93028154511865,0.0
0.489001,0.639832,1.430781489039162,3.5723970967006005,127.21606033976376,428.7155603958432,432.28795749254385,301.49950005607946,305.0718971527801,0.0
0.648403,0.714651,0.866485724715446,2.6876877387330227,128.0825460644792,432.2879574925438,434.9756452312768,304.2054114280646,306.8930991667976,0.0
0.142771,0.548278,3.8930266618658633,4.807782571174571,131.97557272634506,434.97564523127676,439.78342780245134,303.0000725049317,307.8078550761063,0.0
0.905348,0.190951,0.19887175761666498,13.24590742681036,132.17444448396174,439.78342780245134,453.0293352292617,307.6089833184896,320.85489074529994,0.0
0.320001,0.253398,2.2788623163864954,10.982351230288575,134.45330680034823,453.0293352292617,464.0116864595503,318.57602842891345,329.55837965920205,0.0
0.867432,0.926087,0.28443631280125187,0.6142967701233165,134.7377431131495,464.0116864595502,464.6259832296735,329.27394334640076,329.888240116524,0.0
0.75068,0.6762,0.5735516331181304,3.130131109666811,135.31129474626763,464.6259832296736,467.7561143393404,329.3146884834059,332.4448195930728,5.684341886080802E-14
0.889369,0.618501,0.23448611294277624,3.8436517626882147,135.54578085921042,467.7561143393404,471.59976610202864,332.21033348013,336.0539852428182,0.0
