randTEC,randTS,Tempo Entre Chegadas,Tempo de Serviço,Chegada,Começo do Serviço,Fim do Serviço,Tempo de Fila,Tempo no Sistema,Tempo Inativo do Servidor
0.274449,0.659432,2.5859796552876304,3.331011364450177,2.5859796552876304,2.5859796552876304,5.916991019737807,0.0,3.331011364450177,2.5859796552876304
0.081323,0.791172,5.018652799217607,1.8739191086556262,7.6046324545052375,7.6046324545052375,9.478551563160863,0.0,1.8739191086556257,1.6876414347674302
0.221066,0.45249,3.0185879590305054,6.343916924270932,10.623220413535742,10.623220413535742,16.967137337806676,0.0,6.343916924270934,1.1446688503748792
0.006361,0.905794,10.11513936257094,0.7915469748861239,20.738359776106684,20.738359776106684,21.529906750992808,0.0,0.7915469748861241,3.7712224383000077
0.672397,0.974745,0.7938126781752235,0.20463504522381,21.532172454281906,21.532172454281906,21.736807499505716,0.0,0.20463504522381015,0.002265703289097587
0.537834,0.370741,1.2404106332352574,7.938012587013961,22.772583087517162,22.772583087517162,30.710595674531124,0.0,7.9380125870139615,1.0357755880114468
0.045812,0.967748,6.166418426893334,0.26226844940767696,28.939001514410496,30.710595674531124,30.972864123938802,1.7715941601206282,2.033862609528306,0.0
0.942088,0.680435,0.11931318101992885,3.0801838356337647,29.058314695430425,30.972864123938802,34.05304795957257,1.9145494285083764,4.994733264142141,0.0
0.07314,0.259872,5.230759732521804,10.780528615057094,34.28907442795223,34.28907442795223,45.06960304300932,0.0,10.780528615057094,0.2360264683796629
0.662206,0.690568,0.824357186406608,2.9619266529502704,35.11343161435884,45.06960304300932,48.03152969595959,9.956171428650485,12.918098081600753,0.0
0.381595,0.468525,1.9267908844384278,6.065326535475149,37.04022249879726,48.03152969595959,54.09685623143474,10.991307197162328,17.05663373263748,0.0
0.493299,0.872485,1.4132795958169935,1.0912785362433277,38.45350209461426,54.09685623143474,55.18813476767807,15.643354136820484,16.734632673063814,0.0
0.852603,0.697291,0.31892251201675736,2.8844196141214757,38.77242460663101,55.18813476767807,58.07255438179955,16.41571016104706,19.300129775168536,0.0
0.377094,0.825414,1.9505215714867423,1.5349616026741975,40.72294617811775,58.07255438179955,59.60751598447374,17.349608203681797,18.88456980635599,0.0
0.724849,0.536618,0.6435838433639214,4.9797503761081945,41.36653002148167,59.60751598447374,64.58726636058194,18.24098596299207,23.220736339100263,0.0
0.943542,0.104945,0.11622880012192266,18.034551004676462,41.482758821603596,64.58726636058194,82.6218173652584,23.10450753897834,41.1390585436548,0.0
0.807764,0.082562,0.42697068466480376,19.95364602188879,41.9097295062684,82.6218173652584,102.57546338714718,40.712087858989996,60.66573388087878,0.0
0.617962,0.086782,0.9626566241761828,19.554848416740256,42.87238613044458,102.57546338714718,122.13031180388744,59.7030772567026,79.25792567344286,0.0
0.55341,0.165673,1.1833122833610787,14.381914503264676,44.05569841380566,122.13031180388744,136.5122263071521,78.07461339008178,92.45652789334645,0.0
0.465107,0.057931,1.5309755846771507,22.78802105447663,45.58667399848281,136.5122263071521,159.30024736162875,90.9255523086693,113.71357336314594,0.0
0.638176,0.830216,0.898282343222652,1.488554968675551,46.48495634170546,159.30024736162875,160.7888023303043,112.81529101992328,114.30384598859882,0.0
0.432795,0.984665,1.6749822083936396,0.12363037744424109,48.1599385500991,160.7888023303043,160.91243270774854,112.6288637802052,112.75249415764944,0.0
0.263667,0.44688,2.666136671321778,6.443721414282163,50.82607522142088,160.91243270774854,167.3561541220307,110.08635748632766,116.53007890060981,0.0
0.717801,0.089325,0.6631258142477551,19.32379100058131,51.489201035668636,167.3561541220307,186.679945122612,115.86695308636206,135.19074408694337,0.0
0.284197,0.495191,2.5161752386427354,5.622493858014945,54.005376274311374,186.679945122612,192.30243898062693,132.67456884830062,138.29706270631556,0.0
0.672283,0.063412,0.7941517923147159,22.064817288009245,54.79952806662609,192.30243898062693,214.36725626863617,137.50291091400084,159.56772820201007,0.0
0.773827,0.705771,0.5128138891746409,2.7877156536964454,55.312341955800726,214.36725626863617,217.1549719223326,159.05491431283545,161.8426299665319,0.0
0.886544,0.151329,0.240849042619671,15.106392035040827,55.5531909984204,217.1549719223326,232.26136395737342,161.6017809239122,176.708172958953,0.0
0.386481,0.585397,1.90134514256664,4.283720235508337,57.45453614098704,232.26136395737342,236.54508419288175,174.80682781638637,179.0905480518947,0.0
0.76858,0.529527,0.5264212450549021,5.086168989914255,57.98095738604194,236.54508419288175,241.631253182796,178.5641268068398,183.65029579675405,0.0
0.767238,0.96371,0.5299164517566134,0.2957188760439528,58.510873837798556,241.631253182796,241.92697205883997,183.12037934499745,183.4160982210414,0.0
0.073458,0.604593,5.222082929324608,4.025598196852394,63.73295676712316,241.92697205883997,245.95257025569236,178.1940152917168,182.2196134885692,0.0
