randTEC,randTS,Tempo Entre Chegadas,Tempo de Serviço,Chegada,Começo do Serviço,Fim do Serviço,Tempo de Fila,Tempo no Sistema,Tempo Inativo do Servidor
0.672629,0.870109,0.7931227286804157,1.1130943025999291,0.7931227286804157,0.7931227286804157,1.9062170312803448,0.0,1.1130943025999291,0.7931227286804157
0.920362,0.51852,0.16597641614090317,5.254213434002359,0.9590991448213189,1.9062170312803448,7.160430465282705,0.947117886459026,6.201331320461386,0.0
0.765424,0.475455,0.5346507006569678,5.947864309592411,1.4937498454782867,7.160430465282705,13.108294774875116,5.666680619804418,11.614544929396828,0.0
0.965185,0.867951,0.0708709723451511,1.1329601402251388,1.5646208178234378,13.108294774875116,14.241254915100255,11.543673957051679,12.676634097276818,0.0
0.656614,0.704874,0.8413179043606681,2.7978897243764362,2.4059387221841058,14.241254915100255,17.039144639476692,11.83531619291615,14.633205917292587,0.0
0.814452,0.495083,0.41047956907324884,5.624238829615583,2.8164182912573548,17.039144639476692,22.663383469092274,14.222726348219338,19.846965177834917,0.0
0.85655,0.033488,0.30968517161133896,27.172544906227944,3.1261034628686937,22.663383469092274,49.83592837532022,19.53728000622358,46.70982491245153,0.0
0.827867,0.957864,0.37780553103652587,0.34439578808485377,3.5039089939052195,49.83592837532022,50.180324163405075,46.332019381415,46.676415169499855,0.0
0.82193,0.182183,0.3922000914059397,13.621948820566757,3.896109085311159,50.180324163405075,63.80227298397183,46.284215078093915,59.90616389866067,0.0
0.94143,0.613354,0.12071056618273188,3.910504175701819,4.016819651493891,63.80227298397183,67.71277715967365,59.78545333247794,63.69595750817976,0.0
0.643833,0.908283,0.8806318065527543,0.7695941994582992,4.897451458046645,67.71277715967365,68.48237135913195,62.815325701627,63.5849199010853,0.0
0.518256,0.326557,1.3145719006184853,8.953206133087997,6.212023358665131,68.48237135913195,77.43557749221995,62.27034800046682,71.22355413355481,0.0
0.451229,0.805807,1.591560615628133,1.7272881539480847,7.803583974293264,77.43557749221995,79.16286564616803,69.63199351792669,71.35928167187477,0.0
0.189928,0.128105,3.3222204520175405,16.43924031067946,11.125804426310804,79.16286564616803,95.60210595684748,68.03706121985722,84.47630153053667,0.0
0.061082,0.613563,5.591076110450812,3.9077786449345826,16.716880536761614,95.60210595684748,99.50988460178206,78.88522542008587,82.79300406502045,0.0
0.151346,0.672644,3.776373345342113,3.1723125122710005,20.493253882103726,99.50988460178206,102.68219711405307,79.01663071967833,82.18894323194934,0.0
0.133083,0.721581,4.033564570509134,2.6104851276585097,24.52681845261286,102.68219711405307,105.29268224171157,78.15537866144021,80.76586378909872,0.0
0.612951,0.868506,0.978940561976046,1.12784627889579,25.505759014588907,105.29268224171157,106.42052852060736,79.78692322712267,80.91476950601846,0.0
